"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2015","2015",1280.46364,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2016","2016",1306.59079,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2017","2017",1307.40616,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2018","2018",1463.77339,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2019","2019",1698.8502,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2020","2020",1712.44523,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BHR","Bahrain","2014","2014",368.99126,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BWA","Botswana","2012","2012",172.43949,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BWA","Botswana","2013","2013",185.20781,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2012","2012",548.00091,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2015","2015",583.9826,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2018","2018",577.34853,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","1996","1996",237.24167,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","1997","1997",239.18437,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","1998","1998",238.55429,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","1999","1999",239.51523,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2000","2000",239.6035,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2001","2001",254.70707,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2002","2002",289.2329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2003","2003",303.11832,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2004","2004",337.14654,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2005","2005",357.42319,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2006","2006",361.42838,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2007","2007",373.81787,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2008","2008",391.24561,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2009","2009",410.42524,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2010","2010",430.3621,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2011","2011",455.82842,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2012","2012",459.35702,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2013","2013",479.81819,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2014","2014",498.73323,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2015","2015",526.77939,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2016","2016",573.05553,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2017","2017",581.07132,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2018","2018",602.23339,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2019","2019",606.12799,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2020","2020",613.53147,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","1996","1996",150.52889,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","1997","1997",136.69323,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","1998","1998",122.92838,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","1999","1999",120.55637,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2000","2000",118.19789,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2001","2001",121.76019,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2002","2002",125.32753,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2003","2003",128.98393,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2004","2004",132.64709,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2005","2005",139.36107,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2006","2006",149.53775,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2007","2007",157.55994,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2008","2008",161.52008,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2009","2009",163.16823,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2010","2010",166.73622,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2011","2011",173.61938,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2012","2012",182.10214,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2013","2013",190.82164,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2014","2014",209.15502,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2015","2015",227.87714,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2016","2016",253.99987,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2017","2017",280.18925,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2018","2018",295.8815,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2019","2019",302.8462,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2020","2020",303.06222,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","1996","1996",56.95587,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","1997","1997",56.88466,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","1998","1998",58.8002,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","1999","1999",60.65276,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2000","2000",62.39957,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2001","2001",65.00058,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2002","2002",63.85056,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2003","2003",64.8176,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2004","2004",70.44303,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2005","2005",70.4812,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2006","2006",69.19647,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2007","2007",67.51534,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2008","2008",73.24467,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2009","2009",77.64953,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2010","2010",80.64215,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2011","2011",82.87697,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2012","2012",84.63582,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2013","2013",87.16945,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2014","2014",88.71031,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2015","2015",93.08283,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2016","2016",95.17748,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2017","2017",98.16143,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2018","2018",97.78927,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2019","2019",96.90896,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2020","2020",96.63266,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","1996","1996",650.58249,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","1997","1997",665.28545,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","1998","1998",640.70646,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","1999","1999",662.36643,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2000","2000",715.09631,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2001","2001",747.02753,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2002","2002",760.77616,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2003","2003",801.92495,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2004","2004",830.18493,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2005","2005",918.80457,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2006","2006",963.46222,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2007","2007",1039.30426,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2008","2008",1085.53768,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2009","2009",1137.59399,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2010","2010",1184.48806,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2011","2011",1250.53053,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2012","2012",1305.88925,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2013","2013",1356.63649,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2014","2014",1395.93001,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2015","2015",1427.11124,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2016","2016",1470.03132,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2017","2017",1508.03911,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2018","2018",1583.30851,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2019","2019",1717.94874,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2020","2020",1796.3714,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","1996","1996",2704.32824,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","1997","1997",2755.45062,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","1998","1998",2871.98143,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","1999","1999",2966.08817,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2000","2000",3051.35461,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2001","2001",3140.40799,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2002","2002",3229.61974,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2003","2003",3387.54376,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2004","2004",3406.8999,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2005","2005",3460.30618,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2006","2006",3546.94269,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2007","2007",3582.06444,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2008","2008",3720.93703,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2009","2009",3809.50758,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2010","2010",3783.45482,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2011","2011",3875.69581,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2012","2012",3930.86956,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2013","2013",4030.69887,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2014","2014",4105.67843,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2015","2015",4217.14756,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2016","2016",4253.73401,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2017","2017",4402.28479,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2018","2018",4626.62748,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2019","2019",4739.70066,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2020","2020",4773.461,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","1996","1996",2228.15324,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","1997","1997",2071.93268,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","1998","1998",1957.57607,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","1999","1999",1953.42903,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2000","2000",1973.1591,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2001","2001",1963.28846,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2002","2002",1936.89344,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2003","2003",1948.59152,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2004","2004",1949.60653,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2005","2005",1963.09644,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2006","2006",1963.84489,,
